"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"342",522,20,"RL",90,11988,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,6,1957,1957,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",777,"Unf",0,467,1244,"GasA","Ex","Y","FuseA",1244,0,0,1244,0,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Attchd",1957,"Unf",1,336,"TA","TA","Y",0,40,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",150000
"343",523,50,"RM",50,5000,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1.5Fin",6,7,1947,1950,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",399,"Unf",0,605,1004,"GasA","Ex","Y","SBrkr",1004,660,0,1664,0,0,2,0,3,1,"TA",7,"Typ",2,"Gd","Detchd",1950,"Unf",2,420,"TA","TA","Y",0,24,36,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal",159000
"344",524,60,"RL",130,40094,"Pave",NA,"IR1","Bnk","AllPub","Inside","Gtl","Edwards","PosN","PosN","1Fam","2Story",10,5,2007,2008,"Hip","CompShg","CemntBd","CmentBd","Stone",762,"Ex","TA","PConc","Ex","TA","Gd","GLQ",2260,"Unf",0,878,3138,"GasA","Ex","Y","SBrkr",3138,1538,0,4676,1,0,3,1,3,1,"Ex",11,"Typ",1,"Gd","BuiltIn",2007,"Fin",3,884,"TA","TA","Y",208,406,0,0,0,0,NA,NA,NA,0,10,2007,"New","Partial",184750
"345",525,60,"RL",95,11787,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","BrkFace",594,"Gd","TA","PConc","Gd","TA","No","GLQ",719,"Unf",0,660,1379,"GasA","Ex","Y","SBrkr",1383,1015,0,2398,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1996,"Fin",3,834,"TA","TA","Y",239,60,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",315750
"346",526,20,"FV",62,7500,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1257,1257,"GasA","Ex","Y","SBrkr",1266,0,0,1266,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2005,"Unf",2,453,"TA","TA","Y",38,144,0,0,0,0,NA,NA,NA,0,4,2006,"WD","Normal",176000
"347",527,20,"RL",70,13300,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1956,2000,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","TA","No","Rec",377,"Unf",0,551,928,"GasA","TA","Y","SBrkr",928,0,0,928,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1956,"Unf",1,252,"TA","TA","Y",261,0,156,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",132000
"348",528,60,"RL",67,14948,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",268,"Ex","TA","PConc","Ex","TA","Av","GLQ",1330,"Unf",0,122,1452,"GasA","Ex","Y","SBrkr",1476,1237,0,2713,1,0,2,1,3,1,"Ex",11,"Typ",1,"Gd","Attchd",2008,"Fin",3,858,"TA","TA","Y",126,66,0,0,0,0,NA,NA,NA,0,11,2008,"New","Partial",446261
"349",529,30,"RL",58,9098,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,7,1920,2002,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Mn","ALQ",348,"Unf",0,180,528,"GasA","Ex","Y","SBrkr",605,0,0,605,1,0,1,0,2,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,144,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal",86000
"350",530,20,"RL",NA,32668,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,3,1957,1975,"Hip","CompShg","Wd Sdng","Stone",NA,NA,"Gd","TA","PConc","TA","TA","No","Rec",1219,"Unf",0,816,2035,"GasA","TA","Y","SBrkr",2515,0,0,2515,1,0,3,0,4,2,"TA",9,"Maj1",2,"TA","Attchd",1975,"RFn",2,484,"TA","TA","Y",0,0,200,0,0,0,NA,NA,NA,0,3,2007,"WD","Alloca",200624
"351",531,80,"RL",85,10200,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","SLvl",6,5,1988,1989,"Gable","CompShg","HdBoard","HdBoard","BrkFace",219,"Gd","TA","CBlock","Gd","TA","Av","GLQ",783,"Unf",0,678,1461,"GasA","Ex","Y","SBrkr",1509,0,0,1509,1,0,2,0,3,1,"Gd",5,"Typ",1,"Fa","Attchd",1988,"RFn",2,600,"TA","TA","Y",224,0,0,0,0,0,NA,NA,NA,0,8,2008,"WD","Abnorml",175000
"352",532,70,"RM",60,6155,"Pave",NA,"IR1","Lvl","AllPub","FR3","Gtl","BrkSide","RRNn","Feedr","1Fam","2Story",6,8,1920,1999,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","Fa","Mn","Unf",0,"Unf",0,611,611,"GasA","Ex","Y","SBrkr",751,611,0,1362,0,0,2,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1920,"Fin",2,502,"TA","Fa","Y",0,0,84,0,0,0,NA,NA,NA,0,6,2008,"WD","Normal",128000
"353",534,20,"RL",50,5000,"Pave",NA,"Reg","Low","AllPub","Inside","Mod","BrkSide","Norm","Norm","1Fam","1Story",1,3,1946,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Fa","Fa","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Fa","N","FuseF",334,0,0,334,0,0,1,0,1,1,"Fa",2,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Normal",39300
"354",535,60,"RL",74,9056,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","Av","Unf",0,"Unf",0,707,707,"GasA","Ex","Y","SBrkr",707,707,0,1414,0,0,2,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,403,"TA","TA","Y",100,35,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal",178000
"355",536,190,"RL",70,7000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","2fmCon","2Story",5,7,1910,1991,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",969,"Unf",0,148,1117,"GasA","TA","Y","SBrkr",820,527,0,1347,1,0,1,0,3,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",85,0,148,0,0,0,NA,NA,NA,0,1,2008,"WD","Normal",107500
"356",537,60,"RL",57,8924,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,880,880,"GasA","Ex","Y","SBrkr",880,844,0,1724,0,0,2,1,3,1,"Gd",8,"Typ",0,NA,"Attchd",1998,"Fin",2,527,"TA","TA","Y",120,155,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal",188000
"357",538,20,"RL",NA,12735,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",600,"Unf",0,264,864,"GasA","TA","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1980,"Unf",2,576,"TA","TA","Y",216,0,0,0,0,0,NA,"MnWw",NA,0,4,2008,"COD","Normal",111250
"358",539,20,"RL",NA,11553,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","Plywood","Plywood","BrkFace",188,"TA","TA","CBlock","TA","TA","No","BLQ",673,"Unf",0,378,1051,"GasA","TA","Y","SBrkr",1159,0,0,1159,0,0,1,1,3,1,"TA",7,"Typ",1,"Fa","Attchd",1968,"Unf",1,336,"TA","TA","Y",466,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",158000
"359",542,60,"RL",NA,11000,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",72,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,969,969,"GasA","Ex","Y","SBrkr",997,1288,0,2285,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",2000,"Fin",3,648,"TA","TA","Y",0,56,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",248000
"360",544,120,"RH",34,4058,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","TwnhsE","SFoyer",7,5,1998,1998,"Gable","CompShg","MetalSd","MetalSd","BrkFace",182,"TA","TA","PConc","Gd","TA","Av","GLQ",584,"LwQ",139,0,723,"GasA","Ex","Y","SBrkr",767,0,0,767,1,0,1,0,1,1,"TA",4,"Typ",0,NA,"Attchd",1998,"Fin",1,367,"TA","TA","Y",120,40,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",133000
"361",545,60,"RL",58,17104,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","Av","GLQ",554,"Unf",0,100,654,"GasA","Ex","Y","SBrkr",664,832,0,1496,1,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",2,426,"TA","TA","Y",100,24,0,0,0,0,NA,NA,NA,0,9,2006,"New","Partial",179665
"362",546,50,"RL",NA,13837,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1.5Fin",7,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","BrkFace",178,"Gd","Gd","PConc","Gd","Gd","No","GLQ",1002,"LwQ",202,0,1204,"GasA","Gd","Y","SBrkr",1377,806,0,2183,0,0,2,1,4,1,"Gd",9,"Typ",0,NA,"Attchd",1988,"Unf",3,786,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,2,2006,"WD","Normal",229000
"363",547,50,"RL",70,8737,"Pave",NA,"IR1","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1923,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","No","Rec",300,"Unf",0,765,1065,"GasA","Ex","Y","FuseA",915,720,0,1635,0,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Detchd",1950,"Unf",2,440,"TA","TA","Y",0,38,0,144,0,0,NA,NA,NA,0,5,2007,"WD","Normal",210000
"364",548,85,"RL",54,7244,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",5,7,1970,1970,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","Gd","TA","Av","ALQ",619,"Unf",0,149,768,"GasA","Ex","Y","SBrkr",768,0,0,768,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1987,"Unf",2,624,"TA","TA","Y",104,0,0,0,0,0,NA,NA,NA,0,4,2007,"WD","Normal",129500
"365",549,20,"RM",49,8235,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","OldTown","Feedr","RRNn","1Fam","1Story",5,7,1955,1995,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","LwQ",180,"Rec",645,0,825,"GasA","TA","Y","SBrkr",825,0,0,825,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1963,"RFn",2,720,"TA","TA","Y",140,50,0,0,0,0,NA,"MnPrv",NA,0,6,2008,"WD","Normal",125000
"366",551,120,"RL",53,4043,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",6,6,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",559,"Unf",0,510,1069,"GasA","TA","Y","SBrkr",1069,0,0,1069,0,0,2,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1977,"RFn",2,440,"TA","TA","Y",0,55,0,0,200,0,NA,NA,NA,0,10,2008,"COD","Abnorml",140000
"367",552,20,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,1957,1957,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Rec",308,"Unf",0,620,928,"GasA","Gd","Y","FuseA",928,0,0,928,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1957,"Fin",1,288,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2008,"WD","Normal",112500
"368",555,60,"RL",85,10625,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",292,"Gd","TA","PConc","Gd","TA","No","GLQ",866,"Unf",0,132,998,"GasA","Ex","Y","SBrkr",1006,1040,0,2046,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"RFn",3,871,"TA","TA","Y",320,62,0,0,0,0,NA,NA,NA,0,8,2008,"WD","Normal",284000
"369",556,45,"RM",58,6380,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",5,6,1922,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,993,993,"GasA","TA","Y","FuseA",1048,0,0,1048,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1922,"Unf",1,280,"TA","TA","Y",0,0,116,0,0,0,NA,NA,NA,0,8,2006,"WD","Normal",113000
"370",557,20,"RL",69,14850,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",895,"Unf",0,197,1092,"GasA","TA","Y","FuseA",1092,0,0,1092,1,0,1,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1957,"Fin",1,299,"TA","TA","Y",268,0,0,0,122,0,NA,"MnWw",NA,0,5,2006,"WD","Normal",141000
"371",558,50,"C (all)",60,11040,"Pave",NA,"Reg","Low","AllPub","Inside","Mod","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,6,1920,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",637,"Unf",0,0,637,"GasA","Gd","Y","SBrkr",897,439,0,1336,0,0,1,1,3,1,"TA",7,"Typ",0,NA,"CarPort",1994,"Unf",1,570,"TA","TA","Y",0,47,120,0,0,0,NA,NA,NA,0,9,2006,"COD","Normal",108000
"372",559,60,"RL",57,21872,"Pave",NA,"IR2","HLS","AllPub","FR2","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",604,"Unf",0,125,729,"GasA","Ex","Y","SBrkr",729,717,0,1446,0,1,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1996,"Unf",2,406,"TA","TA","Y",264,22,0,0,0,0,NA,NA,NA,0,8,2008,"WD","Normal",175000
"373",560,120,"RL",NA,3196,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",18,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,1374,1374,"GasA","Ex","Y","SBrkr",1557,0,0,1557,0,0,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",2003,"Fin",2,420,"TA","TA","Y",143,20,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal",234000
"374",562,20,"RL",77,10010,"Pave",NA,"Reg","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",5,5,1974,1975,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",1071,"LwQ",123,195,1389,"GasA","Gd","Y","SBrkr",1389,0,0,1389,1,0,1,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1975,"RFn",2,418,"TA","TA","Y",240,38,0,0,0,0,NA,NA,NA,0,4,2006,"WD","Normal",170000
"375",563,30,"RL",63,13907,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1940,1969,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",290,"Unf",0,706,996,"GasA","Ex","Y","SBrkr",996,0,0,996,1,0,1,0,3,1,"TA",6,"Typ",1,"Gd",NA,NA,NA,0,0,NA,NA,"Y",144,0,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal",108000
"376",564,50,"RL",66,21780,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,7,1918,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","Mn","Unf",0,"Unf",0,1163,1163,"GasA","Ex","Y","SBrkr",1163,511,0,1674,0,0,2,0,4,1,"TA",8,"Typ",1,"Gd","Detchd",1955,"Fin",2,396,"TA","TA","N",72,36,0,0,144,0,NA,NA,NA,0,7,2008,"WD","Normal",185000
"377",565,60,"RL",NA,13346,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,2000,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",728,"Unf",0,367,1095,"GasA","Ex","Y","SBrkr",1166,1129,0,2295,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1992,"RFn",2,590,"TA","TA","Y",0,40,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",268000
"378",567,60,"RL",77,11198,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","2Story",9,5,2005,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",245,"Gd","TA","PConc","Gd","Gd","No","Unf",0,"Unf",0,1122,1122,"GasA","Ex","Y","SBrkr",1134,1370,0,2504,0,0,2,1,4,1,"Ex",11,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,656,"TA","TA","Y",144,39,0,0,0,0,NA,NA,NA,0,6,2008,"WD","Normal",325000
"379",570,90,"RL",NA,7032,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","Duplex","SFoyer",5,5,1979,1979,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",943,"Unf",0,0,943,"GasA","TA","Y","SBrkr",943,0,0,943,1,0,1,0,2,1,"TA",4,"Typ",2,"TA","Detchd",1979,"Unf",2,600,"TA","TA","Y",42,0,0,0,0,0,NA,NA,NA,0,12,2006,"WD","Normal",135960
"380",571,90,"RL",74,13101,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1965,1965,"Gable","CompShg","HdBoard","HdBoard","BrkFace",108,"TA","TA","CBlock","TA","TA","No","LwQ",231,"Unf",0,1497,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,0,0,2,0,6,2,"TA",10,"Typ",0,NA,"Detchd",1987,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,11,2008,"WD","Normal",142600
"381",572,20,"RL",60,7332,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Gable","CompShg","WdShing","Wd Shng","BrkFace",207,"TA","TA","CBlock","TA","TA","No","BLQ",414,"Unf",0,450,864,"GasA","Ex","Y","SBrkr",864,0,0,864,1,0,1,0,2,1,"Gd",4,"Typ",0,NA,"Attchd",1959,"Unf",1,288,"TA","TA","Y",168,0,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Abnorml",120000
"382",574,80,"RL",76,9967,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Ex","Y","SBrkr",774,656,0,1430,0,0,2,1,3,1,"TA",8,"Typ",1,"TA","BuiltIn",2000,"RFn",2,400,"TA","TA","Y",100,0,0,0,0,0,NA,NA,NA,0,12,2007,"WD","Normal",170000
"383",575,80,"RL",70,10500,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1971,2005,"Gambrel","CompShg","MetalSd","AsphShn","BrkFace",82,"TA","TA","CBlock","TA","TA","Av","ALQ",349,"Unf",0,23,372,"GasA","TA","Y","SBrkr",576,533,0,1109,0,1,1,0,3,1,"TA",5,"Typ",0,NA,"BuiltIn",1971,"Unf",1,288,"TA","TA","Y",35,0,0,0,0,0,NA,"GdWo",NA,0,12,2007,"WD","Normal",139000
"384",576,50,"RL",80,8480,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",5,5,1947,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",442,"Unf",0,390,832,"GasA","TA","Y","SBrkr",832,384,0,1216,0,0,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1947,"Unf",1,336,"TA","TA","Y",158,0,102,0,0,0,NA,NA,NA,0,10,2008,"COD","Abnorml",118500
"385",578,80,"RL",96,11777,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,6,1966,1966,"Gable","CompShg","VinylSd","VinylSd","BrkFace",97,"TA","TA","CBlock","TA","TA","Av","LwQ",328,"ALQ",551,285,1164,"GasA","Ex","Y","SBrkr",1320,0,0,1320,1,0,1,0,3,1,"TA",6,"Typ",2,"Fa","Attchd",1966,"RFn",2,564,"TA","TA","Y",160,68,240,0,0,0,NA,NA,NA,0,5,2006,"WD","Abnorml",164500
"386",579,160,"FV",34,3604,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,689,689,"GasA","Ex","Y","SBrkr",703,689,0,1392,0,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Detchd",2007,"Unf",2,540,"TA","TA","Y",0,102,0,0,0,0,NA,NA,NA,0,2,2008,"WD","Abnorml",146000
"387",580,50,"RM",81,12150,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,5,1954,1954,"Gable","CompShg","MetalSd","MetalSd","BrkFace",335,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1050,1050,"GasA","Ex","N","FuseF",1050,745,0,1795,0,0,2,0,4,1,"TA",7,"Typ",0,NA,"Attchd",1954,"Unf",1,352,"Fa","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,11,2008,"WD","Normal",131500
"388",581,20,"RL",NA,14585,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1960,1987,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",85,"TA","TA","CBlock","TA","TA","No","BLQ",594,"Rec",219,331,1144,"GasA","Ex","Y","SBrkr",1429,0,0,1429,0,1,1,0,3,1,"Gd",7,"Typ",2,"Gd","Attchd",1960,"Unf",2,572,"TA","TA","Y",216,110,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",181900
"389",583,90,"RL",81,11841,"Grvl",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",6,5,1990,1990,"Gable","CompShg","HdBoard","HdBoard","BrkFace",104,"TA","Gd","CBlock","Gd","TA","Av","GLQ",816,"Unf",0,0,816,"GasA","TA","Y","SBrkr",816,0,0,816,1,0,1,0,3,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,32,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",118500
"390",584,75,"RM",75,13500,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","PosA","1Fam","2.5Unf",10,9,1893,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Ex","Ex","BrkTil","TA","TA","No","Unf",0,"Unf",0,1237,1237,"GasA","Gd","Y","SBrkr",1521,1254,0,2775,0,0,3,1,3,1,"Gd",9,"Typ",1,"Gd","Detchd",1988,"Unf",2,880,"Gd","TA","Y",105,502,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal",325000
